round,hospital,train_loss,test_loss,micro_f1,precision,recall,macro_f1,macro_precision,macro_recall
17,chapman_shaoxing,0.0786266112522145,0.07503738710498911,0.8729745949189838,0.904268545379196,0.8437741686001546,0.6374266484312657,0.6629467492489706,0.626731782074937
17,cpsc_2018,0.0986598301740984,0.08232945861915747,0.8183319570602807,0.8557858376511226,0.7840189873417721,0.42317669520317086,0.46386784325229025,0.4204797051694389
17,georgia,0.15000894431974374,0.15443615109017753,0.752022186272244,0.790957705396208,0.7167400881057269,0.5874185436616886,0.6271014945583998,0.5787955630096374
17,ningbo,0.06653204074867289,0.07553976608573326,0.8626073963391857,0.8933766635716497,0.8338870431893688,0.5286785471482841,0.5545662675583947,0.5212885678347163
17,ptb-xl,0.1043652048823158,0.10189429397903695,0.8421491045397751,0.8905919661733616,0.7987043766787802,0.4844662242949618,0.5850742626884028,0.4551782349515969
18,chapman_shaoxing,0.07756398921148286,0.07397582872881223,0.8747466558573166,0.9190800681431005,0.8344934261407579,0.6289452569570271,0.6719858203720427,0.6003244506887742
18,cpsc_2018,0.09891173231105009,0.07970583034058412,0.8237738985868661,0.8677758318739054,0.7840189873417721,0.4406027465234686,0.5097339133937576,0.4311920042645257
18,georgia,0.14814349135164828,0.14672363151624365,0.7528641571194763,0.802192326856004,0.7092511013215859,0.5981304819113052,0.619305746691389,0.5908187266481643
18,ningbo,0.06505795357391335,0.0782168490452958,0.8483618875864142,0.8841033672670321,0.8153979488660985,0.5166785828920671,0.5765664848297803,0.49745180730104704
18,ptb-xl,0.10327120639114666,0.10191529574219718,0.845611156685808,0.8793721207984986,0.8143466582398483,0.4888018627223367,0.5330403729778035,0.4689373426310208
19,chapman_shaoxing,0.07710195242994783,0.07375996754015401,0.8753691671588896,0.8916967509025271,0.8596287703016241,0.6377715189046996,0.6668741506776423,0.6397785315375373
19,cpsc_2018,0.09752929337322712,0.07805480668942133,0.8285714285714286,0.8558178752107926,0.803006329113924,0.4589529184767785,0.503658848031107,0.4519620441332957
19,georgia,0.14737971428343477,0.14756588836752096,0.74635429117858,0.8159958180867747,0.6876651982378854,0.5979555763638249,0.6706066270662042,0.5708445685045084
19,ningbo,0.06470397730122938,0.0756598956104634,0.853398354160317,0.9030801483631672,0.8088978766430738,0.5311786500539437,0.6027110323716371,0.5053826590423619
19,ptb-xl,0.10305396990829321,0.10343440843767313,0.8421750663129973,0.8857890148212729,0.80265444778006,0.4745351054568971,0.6223011883320851,0.458278258331634
20,chapman_shaoxing,0.07541713741313341,0.07461213949531065,0.8711433756805808,0.9102402022756005,0.8352668213457076,0.6248373204598295,0.6565294266008374,0.6081959554660462
20,cpsc_2018,0.09838312396158774,0.07925834986070791,0.8268522308636922,0.8566581849024597,0.7990506329113924,0.42701636020396,0.4739999316216628,0.4278082003734262
20,georgia,0.14731151533002654,0.14462556769546953,0.7522629823725584,0.8189834024896265,0.6955947136563877,0.60119078145133,0.6483873444089224,0.5900739160808453
20,ningbo,0.06351325374115378,0.07492091628722847,0.8575913882036331,0.8887511620700341,0.8285425393615484,0.5244669531289722,0.5761210859792386,0.509366906452654
20,ptb-xl,0.10219767356482636,0.09983804520970288,0.8481158466348527,0.8848068669527897,0.8143466582398483,0.49322874760715973,0.5818591799632944,0.4753893074734667
21,chapman_shaoxing,0.07562172270899999,0.07345015486954885,0.8731884057971014,0.9105793450881612,0.8387470997679815,0.5936271430470851,0.61942200287766,0.5854191832281453
21,cpsc_2018,0.09689491963634889,0.07837013443311056,0.818407960199005,0.8597560975609756,0.7808544303797469,0.43696556890860977,0.45817010037523126,0.43773630420644144
21,georgia,0.14529781377709963,0.1436420467872064,0.7540603248259861,0.7965686274509803,0.7158590308370044,0.6016261151297496,0.6147938184195635,0.6001363700259322
21,ningbo,0.06277402776670404,0.07711459057671684,0.8466081162931557,0.8895783611774065,0.8075978621984689,0.5073574913685734,0.5701954717085844,0.5084963213075969
21,ptb-xl,0.10080686989045586,0.10045564012467408,0.8417053609117772,0.9037345902828137,0.7876441775951967,0.46639600895854366,0.5996299250093092,0.4350651854126695
22,chapman_shaoxing,0.07501149764818371,0.07685842246638011,0.8723658051689861,0.897708674304419,0.848414539829853,0.6394493714881198,0.6572413294562572,0.6441171245691767
22,cpsc_2018,0.09582242957005899,0.07551514059305191,0.8305921052631579,0.8647260273972602,0.7990506329113924,0.46352644431355056,0.5239617138594724,0.44779658976194064
